Location,Retail_Name
402,Daily Delight Cafe
402,Tan Hong York
402,Tuck Kee Seafood Restaurant
402,Ketam Steamboat Seafood
402,Restoran Ming Kee
402,Pheonix Dynamic Sdn Bhd
402,South North Seafood Rstnt
402,Daorae (Kepong) Sdn Bhd
402,Guan Fatt Vegetarian Restaurant
402,Yokotaya Overseas Sdn Bhd
402,Restoran Nur Maju Sdn Bhd
402,Red Yeast Restaurant Sdn Bhd
402,Westinplus Sdn Bhd
402,Teow Chow Seafood Restaurant
402,Mayang Seputih Restaurant Sdn Bhd
402,Phang Sze Lim
403,Sahara Tent Restoran
403,Restoran Boraq Zam Zam
403,Aiman Lifestyle Sdn Bhd
403,Aldemshqi Trading Sdn Bhd
403,Restoran Hasilath Food Corner
403,Berjaya Starbucks Coffee Company Sdn Bhd
403,Berjaya Starbucks Coffee Company Sdn Bhd
403,Berjaya Starbucks Coffee Company Sdn Bhd
403,Berjaya Starbucks Coffee Company Sdn Bhd
403,Wonder Lifestyle Restaurants Sdn. Bhd.
403,Poly Ocean Sdn Bhd
403,Red Lobster Restaurant Sdn Bhd
403,Tetrasol (M) Sdn Bhd
403,Bonjour Garden Sdn Bhd
403,Restaurant Chef Choi Sdn Bhd
403,Pampas Burger Sdn Bhd
403,Berjaya Starbucks Coffee Company Sdn Bhd
403,O&C Makok Isola Sdn Bhd
403,Wan Chopati Sdn Bhd
403,Onsemiro Restaurant Sdn Bhd
403,Champion Vista Sdn Bhd
403,Berjaya Coffee Company (M) Sdn Bhd
403,Siam Street Cuisine Sdn Bhd
403,Oldtown Kopitiam Sdn Bhd
403,Flora Terrace Sdn Bhd
403,True Flavours Sdn Bhd
403,Phd Delivery Setiawangsa
403,Victoria Station Ampang Sdn Bhd
403,San Francisco Coffee (Intermark Mall)
403,San Francisco Coffee (Menara Citibank)
403,Gloria Jean's Coffee Somerset Ampang
403,Gloria Jean's Coffee Menara 238
403,OldTown White Coffee Ampang Park
403,Old Town White Coffee Ampang Park
403,SAWARABINA CHAIN OF RESTAURANTS SDN. BHD.
403,Pizza Hut Ampang Park
403,Domino's Pizza (JELATEK)
403,Restoran Wadi Daw'an
403,KFC Setiawangsa
403,Le Geo Art Restaurant
403,McDonald's Setiawangsa DT
403,Cozy House Restaurant
403,The Chicken Rice Shop (Great Eastern Mall)
403,McDonald's Ampang Park
403,The Manhattan Fish Market (Ampang Park)
403,KFC Ampang Park
403,Starbucks Gleneagles Hospital
403,Chase Coffe Holdings (M) Sdn Bhd
403,Ismail Taib
403,Chan Seng Hoong
403,Cozy Corner (Ampang Park)
403,Bombay Palace Restaurant
403,Budaya Klasik Sdn Bhd
403,Coherent Ray Shining Sdn Bhd
403,Y2t Sdn Bhd
403,Super Dining Sdn Bhd
404,Restoran Fl Sdn. Bhd.
404,Cherry Five Internet Cafe
404,Wok And Eat Restaurant
404,Rk Bistro
404,Pizza Hut Restaurants Sdn Bhd - (Wisma Mutiara Genting)
404,Tree Garden Cafe Sdn. Bhd.
404,Restoran Mirza
404,Suri Restaurant & Catering
404,Al Shahul Maju (M) Sdn Bhd
404,Snooker Soccer Cafe
404,Restoran Al Awwal Cafe
404,Tny Cafe
404,Restoran Al Hafeez Maju
404,Kim Kitchen
404,Little Wok Kitchen
404,The Chemistry Cafe
404,Restoran Nasi Vanggey Kuala Lumpur
404,Restoran Baan Thai
404,Law Yi Restaurant
404,Tea Garden Restaurant (sp) Sdn. Bhd.
404,Prishas Curry House
404,Al Haramine Products & Marketing Sdn. Bhd.
404,Eleven Brothers Restaurant
404,Da Gan Guo Restaurant
404,Sukiya Sdn Bhd
404,Restoran B & M
404,Blue Ribbon Restaurant Sdn. Bhd.
404,Restoran Genting Klang
404,Alrachid Restaurant Sdn Bhd
404,New Highland Steamboat Restaurant
404,Sweet Forest Cafe
404,Broaden Asia Management Sdn Bhd
404,Fs Burger
404,Jh Restaurant Sdn Bhd
404,Restoran Periuk Belanga
404,Rich Circle F&B Sdn Bhd
404,Nasi Kandar Jamal Mohamed
404,Mee Sim And Pin Sim
404,Fine Foodstuff Resources
404,Restoran Ali Maju Sdn Bhd
404,Kebab Kingdom (M) Sdn Bhd
404,Supreme 2000 Sdn Bhd
404,Surawon Sdn Bhd
404,Restoran Hijrath
404,The Old London Cafe
404,Restoran Nasi Kandar Deen
404,Raso Omakden Enterprise
404,Delicious Barbeque Sdn Bhd - (KL Festival City)
404,Qing Fang Global Foods Resources (M) Sdn Bhd
404,Berjaya Roasters (M) Sdn Bhd
404,Face To Face Restaurant
404,Bee Won Korean Cuisine Sdn. Bhd.
404,The Coffee Bean & Tea Leaf (M) Sdn Bhd - KL Festival City
404,Phd Delivery Danau Kota
404,Me'nate Steak Hub (Setapak)
404,LAMODA FURNITURE MALAYSIA
404,OldTown White Coffee Danau Kota
404,Sushi King KL Festival Mall
404,Island Cruiser Foodbus
404,Pizza Hut Genting Klang
404,Pizza Hut Danau Kota
404,Kenny Rogers Roasters Setapak Central
404,Kenny Rogers Roasters Setapak
404,Domino's Pizza (SRI RAMPAI )
404,Domino's Pizza (SETAPAK)
404,The Chicken Rice Shop (Setapak Central Mall )
404,Nando's Chicken Festival City Mall
404,KFC Genting Klang
404,Papparich (SRI RAMPAI)
404,KFC Medan Idaman
404,Kenny Rogers Roasters KL Festival City
404,Sadakathullah Jamal Mohd
404,Yew Seng Restaurant
404,Tiang Ah Tee
404,Tan Kok Kin
404,Chan Seng Hoong
404,Tee Tean Aik
404,De Silva Peter
404,Big City Automobile (M) Sdn Bhd
404,Circle F&B Sdn Bhd
405,Han Woo Ri (M) Sdn Bhd
405,Restoran Beriani Asif
405,Restoran Faaz Maju
405,Phd Delivery Taman Putra Sulaiman
405,Restoran Rejab
405,Restoran Shun De Ju Fu Zhuang Sdn. Bhd.
405,Restoran Rasik
405,Restoran Ariff
405,Restoran Naznisha Maju
405,Eco Awareness Sdn Bhd
405,Restoran As-safa Plt
405,The Coffee Bean & Tea Leaf (M) Sdn Bhd - Ampang
405,Kong Ming Pandan Indah Restaurant
405,Restoran Ariff
405,Oldtown Kopitiam Sdn Bhd
405,New Sensations Cafe Sdn Bhd
405,Rex Dimention Cafe
405,Berjaya Starbucks Coffee Company Sdn Bhd
405,Berjaya Starbucks Coffee Company Sdn Bhd
405,Berjaya Starbucks Coffee Company Sdn Bhd
405,Berjaya Starbucks Coffee Company Sdn Bhd
405,Fatty Hong Fish Head Restaurant
405,Well Fortunes Restaurant
405,Poly Ocean Sdn Bhd
405,Restoran Mamak Bistro
405,Shaghayegn Restaurant Sdn Bhd
405,Restoran Teochew & Hakka
405,Secret Recipe Cakes & Cafe Sdn Bhd
405,Secret Recipe Cakes & Cafe Sdn Bhd
405,Kapalaya Tomyam
405,Maxandcarl Global Resources
405,Restoran Pee Nong
405,Smith Success Sdn Bhd
405,Pelita Samudra Pertama (M) Sdn Bhd
405,Berjaya Starbucks Coffee Company Sdn Bhd
405,Ovi's Cafe (M) Sdn Bhd
405,Pak Ya Chinese Muslim Food Corner
405,Restoran Mk Bistro
405,Manna Nutrient Sdn Bhd
405,M & G Bbq
405,Kepiting Specialist Sdn Bhd
405,Soondae Ya Korean Restaurant Sdn Bhd
405,Six Eight Eight Korean Bbq Restaurant Sdn Bhd
405,Restoran Fatimah Ghous
405,Restoran Tsim Tung Sdn Bhd
405,Restoran Awwal Maju
405,Flying Turtle Sdn Bhd
405,Poly Ocean Sdn Bhd
405,Go Rae Jung Sdn Bhd
405,Pizza Hut Restaurants Sdn Bhd - (Tesco Extra Ampang)
405,Million Combination Sdn Bhd
405,Cosmo Restaurants Sdn Bhd
405,Beautiful Sunflower Sdn Bhd
405,Sushi Kin Sdn Bhd
405,Kangsane Restaurant Sdn Bhd
405,Nando's Chickenland Malaysia Sdn Bhd
405,Dommal Food Services Sdn Bhd
405,Phd Delivery Pandan Jaya
405,Restoran Assalam
405,Blk Market Sdn Bhd
405,Bright Delight Corporation Sdn Bhd
405,Naili's Place
405,Chalet Suisse
405,OldTown White Coffee Ampang Point
405,OldTown White Coffee Axis Atrium
405,Sushi King Ampang Point
405,The Manhattan Fish Market (Ampang Point)
405,Pizza Hut Tesco Ampang
405,Nando's Chicken Ampang Point
405,Domino's Pizza (PANDAN JAYA)
405,Eastern Crabs Restaurant
405,KFC Tesco Ampang
405,KFC Taman Cempaka (Axis Atrium)
405,McDonald's Petronas Taman Dagang DT
405,Pizza Hut Ampang Point
405,KFC Desa Pandan
405,McDonald's Desa Pandan
405,Papparich (G VILLAGE)
405,Cozy House Restaurant
405,The Chicken Rice Shop (Great Eastern Mall)
405,McDonald's Ampang Point
405,KFC Ampang Point
405,Domino's Pizza (Ampang)
405,Secret Recipe (Ampang Point)
405,Lai Wei Jiin
405,City Seraya Sdn Bhd
405,Golden Dragonboat Rstnt (Imbi) Sdn Bhd
405,Top Point View Sdn Bhd
405,Sensible Rainbow Sdn Bhd
405,Restoran Kampung Pandan
405,Rama V Rstnt
405,La Risata (Ampang) Sdn Bhd
405,Choo Kian Meng
405,Delifrance (M) Sdn Bhd
405,Restoran Haifa
405,Chen Fun Fooi
405,Abd Majeed Khan
405,Q Thai Vlge Rstnt
405,Coherent Ray Shining Sdn Bhd
405,Yellow Cab Food Corpn Sdn Bhd
405,Mambu Sdn Bhd
405,T Mor Place
405,Golden Indicators Sdn Bhd
405,Kebaba Restaurant Sdn Bhd
405,Blossom Fortune Sdn Bhd
405,Mimi Aishah Hafidz
406,Wok And Eat Restaurant
406,Pizza Hut Restaurants Sdn Bhd - (Wisma Mutiara Genting)
406,Pizza Hut Restaurants Sdn Bhd - (Sentul Raya Boulevard)
406,Restoran Zam Zam Heritage
406,Restoran Mirza
406,Restoran Al Awwal Cafe
406,Restoran Al Hafeez Maju
406,Restoran Baan Thai
406,Al Haramine Products & Marketing Sdn. Bhd.
406,Hainam Sentul Kopitiam
406,Da Gan Guo Restaurant
406,Restoran Genting Klang
406,Alrachid Restaurant Sdn Bhd
406,Sweet Forest Cafe
406,Jh Restaurant Sdn Bhd
406,The Balls Plt
406,Restoran Makan Sini
406,Kebab Kingdom (M) Sdn Bhd
406,Supreme 2000 Sdn Bhd
406,Restoran Nirmal Maju
406,The Old London Cafe
406,Restoran Varideliciuos
406,Face To Face Restaurant
406,The Coffee Bean & Tea Leaf (M) Sdn Bhd - KL Festival City
406,Dommal Food Services Sdn Bhd
406,Restoran Kampung Delights
406,LAMODA FURNITURE MALAYSIA
406,Island Cruiser Foodbus
406,Pizza Hut Genting Klang
406,Kenny Rogers Roasters Setapak
406,KFC Sentul Raya
406,KFC Genting Klang
406,KFC Medan Idaman
406,Sentul Sportfishing Cent Sdn Bhd
406,Teo Geok Lian
406,Yew Seng Restaurant
406,De Silva Peter
406,Big City Automobile (M) Sdn Bhd
407,Cosmo Restaurants Sdn Bhd
407,Oiso Korean Infinite Restaurant Sdn. Bhd.
407,Hkkb Seafood Restaurant Sdn Bhd
407,Jaff Cuisine Sdn Bhd
407,Restoran Ayam Penyet Idaman Melati
407,Chef Little Seafood Steamboat Restaurant Sdn. Bhd.
407,Hongkong Banjeom Restoran Sdn Bhd
407,Yew Kee Yong Tow Foo Restaurant
407,Rahasiyam Kl Bar & Cafe
407,Sariwon Restaurant Sdn Bhd
407,Phd Delivery Desa Sri Hartamas
407,Hotaru Japanese Cafe
407,Kobayashi Japanese Rstnt
407,Rock Salt Restaurant (m) Sdn. Bhd.
407,The Coffee Bean & Tea Leaf (M) Sdn Bhd - Plaza Sri Hartamas
407,The Coffee Bean & Tea Leaf (M) Sdn Bhd - Solaris Mont Kiara
407,The Epic Food Kitchen Sdn Bhd
407,Buildarch Hospitality Sdn. Bhd.
407,Buildarch Hospitality Sdn. Bhd.
407,Apple Melon Village Sdn Bhd
407,Restoran Sb Sembilan Puluh Lapan
407,Grand Saisaki Sdn Bhd
407,GCL Concept Sdn Bhd
407,Berjaya Starbucks Coffee Company Sdn Bhd
407,Berjaya Starbucks Coffee Company Sdn Bhd
407,Berjaya Starbucks Coffee Company Sdn Bhd
407,Berjaya Burger Sdn Bhd
407,Empresso Restaurant Sdn Bhd
407,Grounded Cafe
407,Restoran Bestari
407,Gogi King Restaurant Sdn Bhd
407,Am Setia Restaurant Sdn Bhd
407,Km Sura Restaurant Sdn. Bhd.
407,All You Can Eat Restaurant Sdn Bhd
407,Absolute Luxury Restaurant Sdn Bhd
407,Anjung Niaga Sdn Bhd
407,Sukiya Sdn Bhd
407,Lush Bowl Sdn Bhd
407,Unique Recipe Sdn Bhd
407,Jumbo Rock Sdn Bhd
407,Kunio Kuwabara Sdn Bhd
407,Kotosia Sdn Bhd
407,Malabar Palace Restaurant Sdn Bhd
407,Platinum Phoenix Sdn Bhd
407,Maxim Image Sdn Bhd
407,Vivente Sdn Bhd
407,Tangent Corporation Sdn Bhd
407,Sushi Train (Malaysia) Sdn Bhd
407,Sushi Train (Malaysia) Sdn Bhd
407,Baker Dave
407,Super Sushi Sdn Bhd
407,Cosy Lifestyle Sdn Bhd
407,Fong Lye Restaurant (Sri Hartamas) Sdn Bhd
407,Apgujeong Daido Sdn Bhd
407,Restoran Pelita Sdn Bhd
407,Hospitium Industries Sdn Bhd
407,Fairus Weiss Holding (M) Sdn Bhd
407,Pengkalan Mewah Sdn Bhd
407,The Coffee Bean & Tea Leaf (M) Sdn Bhd - Shoplex Mont Kiara
407,Daorae (Desa Sri Hartamas) Sdn Bhd
407,Berjaya Krispy Kreme Doughnuts Sdn Bhd
407,The Seduction Restaurant Group Sdn Bhd
407,Jmt Restoran Maju Sdn Bhd
407,Dommal Food Services Sdn Bhd
407,SECRET GARDEN SDN BHD
407,M & W MAX SDN BHD
407,Cosans Coffee Solaris Mont Kiara
407,OldTown White Coffee Sri Hartamas
407,Domino's Pizza (MONT KIARA )
407,KFC Desa Sri Hartamas
407,"KFC Sri Sinar, Segambut"
407,Nando's Chicken Mont Kiara
407,McDonald's Mont Kiara
407,Wesgede Sdn Bhd
407,Vivente Sdn Bhd
407,AO Synergy Holdings Sdn Bhd
407,Coffee Bean & Tea Leaf (M) Sdn Bhd The
407,Zaffron Restaurants Sdn Bhd
407,Decanter Sdn Bhd
407,Prestige Wish Sdn Bhd
407,This Wonderful Life Sdn Bhd
407,Ko Art Worldwide Sdn Bhd
407,Red Yeast Restaurant Sdn Bhd
407,Teow Chow Seafood Restaurant
407,Pelita Samudra Pertama (M) Sdn Bhd
407,A Martin Marketing Sdn Bhd
407,Restoran Pride Of India Sdn Bhd
407,Pengkalan Mewah Sdn Bhd
408,Three Musketeers Bistro
408,Iwc Aquastic Sdn Bhd
408,Sanriku Restaurant Sdn. Bhd.
408,Big Baba Restaurant
408,Restoran Lan Je (kuchai Lama) Sdn. Bhd.
408,Lailaiwangwang Restaurant Sdn. Bhd.
408,Last Century Music Cafe
408,Restoran Ful Lai Mi Guan
408,Last Century Music Cafe
408,Lu Ding Ji Restaurant Sdn. Bhd.
408,Last Century Music Cafe
408,Hi Fives Cafe
408,Restoran Al Sarifa Sdn. Bhd.
408,Infinite Cafe Sdn. Bhd.
408,Restoran Jazmin Rose
408,Phd Delivery Happy Garden
408,Restoran Hui Wei San Xian
408,Mhr Cafe
408,Nakon Thai Restaurant
408,Restoran Al Sarifa Sdn. Bhd.
408,Global X Bar Sdn Bhd
408,Goon Wah Restaurant Sdn Bhd
408,Cosmo Positive Sdn Bhd
408,Bidor Veggie Kitchen
408,Restoran Lao Di Fang
408,Nsv Restaurant Plt
408,Elegie Cafe
408,Fei Teng Fish Village Sichuan Restaurant Sdn. Bhd.
408,Golden Arches Restaurants Sdn
408,Hook And The Minecraft Restaurant Sdn. Bhd.
408,5 Cafe
408,Chilli Padi Restaurant Sdn. Bhd.
408,Seven Brothers Cafe
408,Jemi Cafe Plt
408,Pusat Latihan Snuker Rex & Cafe
408,Restoran Dapurjawa
408,Cafe Heong San
408,The Home Cafe & Restaurant Sdn. Bhd.
408,Restoran Ytm
408,Paradise Dynasty Sdn Bhd
408,Moneys Corner Kopitiam
408,Berjaya Starbucks Coffee Company Sdn Bhd
408,Pj Cafe & Bistro
408,Nabil Intan Restaurant
408,19 Street Kanom Sdn Bhd
408,Izumi Shokudo Japanese Restaurant
408,Five Double One Restaurant
408,Secret Thai Garden Restaurant
408,Amazing Dream Sdn Bhd
408,Restoran Bubur Seng
408,Amazing Cafe Sdn Bhd
408,Thirsty Monkeys Bar & Restaurant Sdn Bhd
408,Neighbourhood Coffee
408,Mussubi Sdn Bhd
408,Organic Mentai Sdn Bhd
408,Butbo Group Sdn Bhd
408,Restoran Kuchai Lama
408,Long Lee Forward Sdn Bhd
408,Restoran Ffs Sdn Bhd
408,JYZ Group Sdn Bhd
408,Woo Pin Fish Head Noodles Sdn Bhd
408,Hwee Ma Sdn Bhd
408,Kyochon Sdn Bhd
408,Mentai Initial Sdn Bhd
408,Dandelion Alliance Sdn Bhd
408,Cornet World Sdn Bhd
408,Restoran Mi Hokkien Damansara Sdn Bhd
408,3 Cooks F & B Sdn Bhd
408,Young Juan Cafe & Restaurant
408,Arrambam Cafe
408,Restoran Mn Seetas
408,Macaroni Group Sdn Bhd
408,Canton Kitchen Sdn Bhd
408,Simply Thai Restaurant Sdn Bhd
408,Byk Bbq Sdn Bhd
408,Creamy Crops Sdn Bhd
408,KC Prima Sdn Bhd
408,Cwzj Cuisine Sdn Bhd
408,Shanar Curry House Sdn Bhd
408,Restoran Sayur Sayuran Tian Xiang Yuan
408,Skw Food World Sdn Bhd
408,Restoran S M Mydeen Sdn Bhd
408,Grand Saisaki Sdn Bhd
408,Dining Bowl
408,Crystal Influx Sdn Bhd
408,Oldtown Kopitiam Sdn Bhd
408,Pizza Hut Restaurants Sdn Bhd - (Jalan Kuchai Lama)
408,BV Vibrant Sdn Bhd
408,Joint Bistro
408,CS Pegasus Foodstuff Enterprise
408,The Happening Cafe Sdn Bhd
408,Elilai International Sdn Bhd
408,Esquire Kitchen Of Taipei Sdn Bhd
408,Genesis Supplies Sdn Bhd
408,Madam Chongs Prawn Noodles House
408,Torazou Ramen Restaurant
408,Cqb Steamboat Restaurant (M) Sdn Bhd
408,Little Taiwan (Pearl Point) Sdn Bhd
408,Jing-si Books & Cafe Sdn Bhd
408,Dasar Gembira Sdn Bhd
408,Dommal Food Services Sdn Bhd
408,KFC (Taman Sri Jati)
408,OldTown White Coffee Kuchai Lama
408,Marrybrown NSK
408,Hotel Six Seasons
408,PROVEN SUCCESS SDN BHD
408,Domino's Pizza (MEGA MENDUNG)
408,McDonald's Kuchai DT
408,KFC Kuchai Lama DT
408,KFC Taman Danau Desa
408,Nando's Chicken OUG
408,McDonald's O.U.G.
408,Kenny Rogers Roasters Pearl Point
408,Hen Seafood Restaurant
408,Golden Sun Seafood Restaurant
408,Kedai Hup Kee Restoran
408,Loo Yoke Mun
408,Restoran Sayur-Sayuran Mama Sayang
408,Phan Sau Yoong
408,Pinewind Vegetarian Restaurant Sdn Bhd
409,Vermicelli Restaurant
409,Jkd Hospitality Sdn. Bhd.
409,Tai Thong Group Sdn Bhd
409,Sushi Akami Cafe
409,Elephant Cricket Restaurant Sdn Bhd
409,Restoran Sayur-sayuran Kuan Yin Sdn Bhd
409,The Boom Beverage Sdn Bhd
409,Little Heritage House
409,KLCoffee Club Sdn Bhd
409,Qsr Stores Sdn Bhd
409,Roast And Grind Kuala Lumpur Plt
409,Decanter Sdn Bhd
409,Restoran Imthiyaz
409,Asianage Holdings Sdn Bhd
409,La Risata (Damansara) Sdn Bhd
409,Apac Star Food Systems Sdn Bhd
409,Kissburger Sdn Bhd
409,Pekan Kopitiam & Bistro
409,New Era Restaurant Sdn Bhd
409,Restoran Bestari (M) Sdn Bhd
409,Woods Eco-cuisine Sdn Bhd
409,Gogung Fusion Rstnt (Gardens) Sdn Bhd
409,Wah Cheong Coffee
409,Caritas Et Veritas Sdn Bhd
409,Pizza Hut Damansara Height
409,Domino's Pizza (DAMANSARA HEIGHTS)
409,KFC Jalan Universiti DT
409,Starbucks Jaya One
409,Starbucks Damansara Town Centre
409,Grey Fat Cats Sdn Bhd
409,Connoisseurs Corner (Klgcc) Sdn Bhd
409,Maxim Image Sdn Bhd
409,Restoran Sri Ayutthaya Sdn Bhd
409,Tan Lee Nee
409,Victoria Station Restaurant
409,Celine Corporation Sdn Bhd
409,Jaya Noodle House
409,Victoria Station Sdn Bhd
409,Tutto Bene Sdn Bhd
409,Restoran Pakka
409,Euro Bier Koncepts Sdn Bhd
409,Banabana Sdn Bhd
409,M-edition Sdn Bhd
409,Restaurant Aliyaa Sdn Bhd
409,Taipan Chef Sdn Bhd
409,Decanter Sdn Bhd
410,Sahara Tent Restoran
410,Restoran Rejab
410,Angelucci Sdn Bhd
410,Koryo-won Fusion Restaurant Sdn. Bhd.
410,Ths Restaurants Sdn. Bhd.
410,Hb Gourmet Desserts Sdn Bhd
410,Nice Life Healthy (F&B) Sdn Bhd
410,The Coffee Bean & Tea Leaf (M) Sdn Bhd - Prince Court Hospital
410,Chakri Group Of Restaurants (m) Sdn. Bhd.
410,Crave Oyster & Seafood House Sdn Bhd
410,Central Steak Restaurant
410,Gogung Fusion Restaurant (klcc) Sdn Bhd
410,New Sensations Cafe Sdn Bhd
410,Berjaya Starbucks Coffee Company Sdn Bhd
410,Berjaya Starbucks Coffee Company Sdn Bhd
410,Berjaya Starbucks Coffee Company Sdn Bhd
410,Berjaya Starbucks Coffee Company Sdn Bhd
410,Berjaya Starbucks Coffee Company Sdn Bhd
410,Berjaya Starbucks Coffee Company Sdn Bhd
410,Berjaya Starbucks Coffee Company Sdn Bhd
410,Berjaya Starbucks Coffee Company Sdn Bhd
410,Berjaya Starbucks Coffee Company Sdn Bhd
410,Berjaya Starbucks Coffee Company Sdn Bhd
410,Berjaya Starbucks Coffee Company Sdn Bhd
410,Berjaya Burger Sdn Bhd
410,Gourmet Kitchen Sdn Bhd
410,Pier Seafood Sdn Bhd
410,Tea Junction Cafe Sdn Bhd
410,Restoran Minmax Sdn Bhd
410,Poly Ocean Sdn Bhd
410,Elie Cafe
410,Restoran Mamak Bistro
410,Red Lobster Restaurant Sdn Bhd
410,Tetrasol (M) Sdn Bhd
410,Rokko Restaurant Sdn. Bhd
410,Restoran Teochew & Hakka
410,Secret Recipe Cakes & Cafe Sdn Bhd
410,Kapalaya Tomyam
410,Easy Cuisine Sdn Bhd
410,Urban Bar Concept Sdn Bhd
410,FC Club Sdn Bhd
410,Bonjour Garden Sdn Bhd
410,Troika Sky Dining Sdn Bhd
410,Smith Success Sdn Bhd
410,Smith Success Sdn Bhd
410,Tarbush Al Halabi Holdings Sdn.bhd.
410,KL Coffee Club Sdn Bhd
410,Jaff Cuisine Sdn Bhd
410,Chuai Heng Restaurant Sdn Bhd
410,One Asian F & B Chain Sdn Bhd
410,Restaurant Chef Choi Sdn Bhd
410,Empire Sushi Group Sdn Bhd
410,Berjaya Roasters (M) Sdn Bhd
410,Berjaya Starbucks Coffee Company Sdn Bhd
410,Ovi's Cafe (M) Sdn Bhd
410,O&C Makok Isola Sdn Bhd
410,Wan Chopati Sdn Bhd
410,Huang Ji Huang (M) Sdn Bhd
410,Tamay Trading Sdn Bhd
410,Blackbull Restaurant Sdn Bhd
410,FC Club Sdn Bhd
410,Onsemiro Restaurant Sdn Bhd
410,Metro Curry House Sdn Bhd
410,Al-Amar Express
410,Champion Vista Sdn Bhd
410,Champion Vista Sdn Bhd
410,Berjaya Coffee Company (M) Sdn Bhd
410,Siam Street Cuisine Sdn Bhd
410,Naresh Global Concepts Sdn Bhd
410,Naresh Global Concepts Sdn Bhd
410,Naresh Global Concepts Sdn Bhd
410,Naresh Global Concepts Sdn Bhd
410,Village Roast Duck Sdn Bhd
410,Tarbush Express Sdn Bhd
410,Paris Rcg Sdn Bhd
410,Vista Versatile Sdn Bhd
410,Super Sushi Sdn Bhd
410,T & W Food Junction Sdn Bhd
410,Oldtown Kopitiam Sdn Bhd
410,Pizza Hut Restaurants Sdn Bhd - (Tesco Extra Ampang)
410,Saffron Empire Sdn Bhd
410,Silverwell Sdn Bhd
410,Banana Foodland Sdn Bhd
410,Cosmo Restaurants Sdn Bhd
410,Flora Terrace Sdn Bhd
410,Serai Group Sdn Bhd
410,Suez Top Ventures Sdn Bhd
410,True Flavours Sdn Bhd
410,Wonderful Lifestyle Sdn Bhd
410,Berjaya Krispy Kreme Doughnuts
410,Kung Jung Delight (M) Sdn Bhd
410,Kampachi Restaurants Sdn Bhd
410,Kampachi Restaurants Sdn Bhd
410,Sushi Kin Sdn Bhd
410,Mont Oro (M) Sdn Bhd
410,Dommal Food Services Sdn Bhd
410,Dynamic Inmerit Sdn Bhd
410,Phd Delivery Pandan Jaya
410,Blk Market Sdn Bhd
410,Victoria Station Ampang Sdn Bhd
410,Acme South Sdn Bhd
410,San Francisco Coffee (Chulan Tower)
410,San Francisco Coffee (Menara Keck Seng)
410,San Francisco Coffee (Intermark Mall)
410,San Francisco Coffee (Menara Citibank)
410,Gloria Jean's Coffee Menara Worldwide
410,Gloria Jean's Coffee Somerset Ampang
410,Gloria Jean's RHB Bank
410,OldTown White Coffee Ampang Park
410,Old Town White Coffee Ampang Park
410,Marble 8
410,Sushi King Avenue K
410,Sushi King Suria KLCC
410,The Finder
410,Pizza Hut Ampang Park
410,Pizza Hut Tesco Ampang
410,Restoran Wadi Daw'an
410,Vacationer Cafe Lounge
410,Starhill Gallery (Feast Village)
410,KFC Tesco Ampang
411,Restoran Mirza
411,Old Town Kopitiam Sdn Bhd
411,Restoran Al Awwal Cafe
411,Restaurant Thaqwa
411,Hainam Sentul Kopitiam
411,Empire Sushi Group Sdn Bhd
411,Fiveross Brothers Sdn Bhd
411,Juara Saji Sdn Bhd
411,Pak Uda Kitchen & Grill
411,Sushi Kin Sdn Bhd
411,Dommal Food Services Sdn Bhd
411,Restoran Kampung Delights
411,LAMODA FURNITURE MALAYSIA
411,KFC Medan Idaman
411,Sentul Sportfishing Cent Sdn Bhd
412,Cosmo Restaurants Sdn Bhd
412,Rahasiyam Kl Bar & Cafe
412,Phd Delivery Desa Sri Hartamas
412,Max Power Cafe
412,After Hour Management Plt
412,The Coffee Bean & Tea Leaf (M) Sdn Bhd - Sinaran TTDI
412,Golden Arches Restaurants Sdn
412,Oiso Korean Restaurant Sdn .bhd
412,Apple Melon Village Sdn Bhd
412,Jkd Hospitality Sdn. Bhd.
412,GCL Concept Sdn Bhd
412,Vc 90 Cafe
412,Tai Thong Group Sdn Bhd
412,Berjaya Starbucks Coffee Company Sdn Bhd
412,Berjaya Starbucks Coffee Company Sdn Bhd
412,Sushi Akami Cafe
412,Elephant Cricket Restaurant Sdn Bhd
412,Prodigy Venture Sdn Bhd
412,Ciclismo Cafe
412,All You Can Eat Restaurant Sdn Bhd
412,Abadi Cafeteria Sdn Bhd
412,Cherry Alpha Enterprise
412,KLCoffee Club Sdn Bhd
412,Bake Lab Marketing Sdn Bhd
412,Berjaya Coffee Company (M) Sdn Bhd
412,Vivente Sdn Bhd
412,Tangent Corporation Sdn Bhd
412,Restoran Imthiyaz
412,Fong Lye Restaurant (Sri Hartamas) Sdn Bhd
412,Restoran Sambal Hijau
412,Restoran Pelita Sdn Bhd
412,Hospitium Industries Sdn Bhd
412,A&W (Malaysia) Sdn Bhd - Banda (Tmn Tun KL)
412,Pekan Kopitiam & Bistro
412,New Era Restaurant Sdn Bhd
412,Namaste Restaurant Sdn Bhd
412,Daorae (Desa Sri Hartamas) Sdn Bhd
412,Restoran Istilah
412,Homst Restaurant - TTDI
412,M & W MAX SDN BHD
412,OldTown White Coffee Sri Hartamas
412,Pizza Hut Damansara Height
412,Domino's Pizza (TTDI)
412,Domino's Pizza (DAMANSARA HEIGHTS)
412,Fikcles Cafe
412,Bowery Petit
412,Thursdvys restaurant
